Bayerische Oberste Landesgericht,6
Staatsministeriums des Innern und für Integration,2
Energiewende Bayern.,4
Museumsnetzwerk,2
redi-school.org,2
Verkehrsgemeinschaft Region Ingolstadt,2
Internationale Akademie Nürnberger Prinzipien,7
bifa Umweltinstitut GmbH,5
Tagesspiegel,1
Integrierte Ländliche Entwicklung ILE,1
إدارة الأعمال الإقتصادية,3
Willibald-Gymnasium,4
"Staatsministeriums für Gesundheit, Ernährung und Verbraucherschutz",2
Heuchelhof,2
Grossmanns Büro,4
Colab,16
CQm.R,1
Campus Grafenau,1
Familie und Integration,32
Münchner Schule für bairische Musik,2
Landesverband Bayern,46
Central Counterparties,2
Rechtsanwaltskammer für den Oberlandesgerichtsbezirk,6
WIPIG,6
"Bayerischen Landesamt für Digitalisierung, Breitband und Vermessung",100
"Umwelt, Landwirtschaft und Forsten",2
Industrie,8
Fraunhofer,26
Infineon Technologies AG,1
"Ausschuss für Hochschule, Forschung und Kultur",2
ag-pa.bayern.deHinweis,3
sta-pa.bayern.de,1
Kronikgune Institute for Health Services Research,2
Bundes,26
Bayerische Polizei,10
g4b.daisy.bva.bund.de,3
Bayerisches Staatsballett Platzl,4
ČH,1
"der Finanzen, für Landesentwicklung und Heimat",2
erasmusplus-schulbildung,10
Münchner Übersetzerforum,1
ZD.B,29
Europäische Sozialfonds Plus,2
MIO,2
Bundesministeriums für Arbeit und Soziales,4
ZAC,4
ZKG,58
Generalstaatsanwaltschaft NürnbergSüdliche,2
Unterreiner Forsttage,5
Investitionen für nationale Kultureinrichtungen Deutschland,4
LAG SELBSTHILFE Bayern,2
ERRvkБA,1
Hörnergruppe,4
Southern African-German Chamber of,2
Bauamts,2
realschulebayern.de,6
Landes-Eltern-Vereinigung der Gymnasien in Bayern,1
VESTIGAS,1
LdE,1
Staatsministeriums für Landwirtschaft und Forsten,2
BVKI e.V,1
Bayerisches Staatsministerium der Justiz,1085
lg-am.bayern.deHinweis,2
Bürger für Bürger Energie e.G,2
LfStat,42
Holzbaupreises Bayern,2
AMERON,4
FKW,1
Bayerische Staatskanzlei,41
"Staatsministeriums für Ernährung, Landwirtschaft und Forsten",52
ZAE,2
Regionalkonferenz Bayern,4
Angewandte Informatik,2
Flächen gewinnen,2
GF,2
Bayerische Akademie für Naturschutz und Landschaftspflege,4
Geistlichen Rat,4
kmf.badw.de,1
SSV Jahn Regensburg,2
Maker Space,2
охорони,2
BdB,16
Staatliche Realschule Herrsching,6
AIBE,2
Departement des Innern,2
Deutschen Alpenverein,4
Acalta,1
LNPR,1
LZ5A,1
Albrecht-Altdorfer-Gymnasium Regensburg,6
ILEs,2
Google Ireland Ltd.,2
Bayerischer Schulen,4
Landesverband Bayerischer Liebhaberorchester e.V,4
Volksgruppe,4
Bundesverband City- und Stadtmarketing,2
Heimat- und Geschichtsverein Erlangen e. V.,2
AELF Regen,2
StD Stefan Urlbauer,2
StD Markus Kestler,2
Bayerischen Landespolizei,6
Hermann von Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V,4
Imperial College London,1
Der Bauhaus Luftfahrt e.V,2
ASV,26
"Bayerische Staatsministerium des für Wohnen, Bau und Verkehr",2
ag-ho.bayern.deHinweis,2
vdivde-it.de,1
Deutschen Zentren für Gesundheitsforschung,4
Fliederlich e.V.,2
Wirtschaftsverbund Prien Partner e.V.,2
musices.gnm.de,2
LAG TuF,2
GFS,6
Oberallgäuer Energieallianz,2
Bayerischen Industrie- und Handelskammertag e.V.,2
Mediaschool Bayern,2
BOS Traunstein,16
St.,4
CCC ER-EMN,4
Volkshochschulverband e. V.,4
"Bayerischen Staatsministerium für Wirtschaft, ...'",1
GRS) mbH,2
Landerlebnisreisen Bayern,2
Internationalen Verbands der Naturtextilwirtschaft,2
Staatsministerium der Finanzen,25
GVO,3
Hans-Lindner-Stiftung,4
Staatliche Bauamt Bayreuth,2
Sinn und Form,2
Münchner Verkehrs- und Tarifverbund,2
LOXXESS AG,2
St.-Georg-Mittelschule,1
BOS Freising,16
Bayerischen Staatsministeriums des Innern,6
Deutsche Herzzentrum München,2
TORAY,4
Markt- und Absatzforschung,2
Straubinger Kalender,2
Augustiner Chorherrenstift,4
de Crignis Blechverarbeitung GmbH,2
euro-ingolstadt.de,2
VFB,2
Deutschen Zentralinstitut für soziale Fragen,6
KIT-Campus Alpin,4
Spotify,6
reg-mfr.bayern.de,38
OG,11
lg-in.bayern.deDie,2
Bund,420
Schule ohne Rassismus-Schule mit Courage,4
Bayerische Staatsministerium für Bildung und Kultus,1
Evangelische Hochschule Nürnberg,5
join.video.bayern.de,6
Spetec GmbH,2
Alumina-Systems,1
Industrie- und Handelskammer Aschaffenburg,1
bshw.de,2
IKTS,1
Psychosozialen Hilfsvereins für,2
Digital Verein(,4
ag-in.bayern.deHinweis,1
AISEC,7
lra-m.bayern.de,2
Staatministerium für Digitales,6
PGP,14
Airbus,36
Landschafts- und Sportplatzbau Bayern e.V,7
DOSB,16
Bayerische Musikrat,24
Digitale Gründerzentren,6
Alexander Thamm GmbH,1
State Courts,6
Staatliche Realschule Karlstadt,8
Schreinerei - Innenausbau Stefan Peter,2
für Mundartforschung,10
Hochschule für den Öffentlichen Dienst,4
IN VIA Würzburg,2
Kleingartenverein NW 18,3
DGUV,4
Bayernoil,1
sbost.de,40
GIB,6
Stiftung Zuhören,4
Wissenschaftliches Institut für Prävention im Gesundheitswesen der Bayerischen Landesapothekerkammer,2
BEN,22
Bernreiter Metallbau GmbH & Co. KG,2
Lenzing AG,2
Landesamtes für Maß und Gewicht,24
ag-lf.bayern.deHinweis,4
Joint Research Centre,2
Glas Zwiesel,1
RECREWT GmbH,1
Ausbildungs- und Prüfungsordnung für Juristen,1
Bundesamtes für Bevölkerungsschutz und Katastrophenhilfe,4
Paritätische Landesverband Bayern,6
Lindenkeller,6
EU-Kommission Regionalpolitik,2
KU Eichstätt-Ingolstadt,5
istockphoto.com,1
bamberg.info,4
Roche,27
JSZ,1
RMcÇC,1
StVZO,6
Donau-Gymnasium Kelheim,6
gensta-m.bayern.de,6
Weltbankgruppe,8
Katholischen Frauenbund,4
Bayerischen Roten Kreuzes,36
Landesverbandes des Bayerischen Groß- und Außenhandels,2
Europäischen Umweltagentur,2
Ignaz-Günther-Gymnasium,2
Unterfranken Elisabeth-Weber-Schule,1
Fachverband Schreinerhandwerk Bayern,7
José Carreras Leukämie-Stiftung,3
Beauftragten der Polizei für Kriminalitätsopfer,2
Zentrale Koordinierungsstelle Bewährungshilfe,6
Zentren Bayern,2
Karg-Stiftung,11
HECUBA,2
Farminsect,2
Gesellschaft für Chemische Technik und Biotechnologie,2
Familienpaktes Bayern,6
TÜV SÜD AG,8
KMBl,8
Universitätszentrum für Lehrerbildung,1
INK,4
Europäischen Meeres- und Fischereifonds,2
David McKee Gallery,1
Institut für Soziologie,2
DiscoverEU,2
PLO,12
Digitale Gesundheit und Medizin,2
DIE RECHTE,2
Neuen Presse,2
der,7
las.bayern.de,20
Kaiser-Heinrich-Gymnasium,10
Staatlichen Bauamtes Passau,2
Cradle to Cradle Products Innovation,2
Unser Lädle,2
so-geht-MEDIEN,3
Schultheater der Länder,5
Verbund,2
Bayerischer Städtetag,8
Vereinigung der Bayerischen Wirtschaft e.V.,11
DB Regio Bayern,1
ProRail,2
Nationale Zentrum für Kriminalprävention,4
Internationale Bodenseekonferenz,2
Nürnberger Compagnie,1
The Estate of,1
DICE,4
Verbraucherzentrale Bayern e.V,16
Elitenetzwerk Bayern,30
Deutsches Erwachsenenbildungswerk,2
Europäischen Institut für Gleichstellungsfragen,6
Blumen,2
Hermann Kaufmann + Partner ZT GmbH,2
Pandora Selbsthilfe e.V,2
Angewandte Reinigung und Hygiene,2
lsr.bayern,4
FOS Ansbach,8
ag-kt.bayern.deHinweis,1
Mobilen sonderpädagogischen Hilfe,2
DHL,2
Energiewende Oberland,16
Rates der Gemeinden und Regionen Europas,2
Fachstelle strong!“,2
Hochschule für angewandte Wissenschaften Kempten,8
OR,4
ag-bt.bayern.deHinweis,1
Hochschule für Musik und Theater,21
SPA,6
Bayerischen Staatsministeriums für Unterricht und Kultus,135
Gymnasium Lappersdorf,4
lnkd.in,2
für Frühpädagogik,2
Landeskriminalamt,2
Grundschule an der Keilberthstraße,1
ag-ab.bayern.de,4
ag-pa.bayern.de,1
Bayerische Gärtnereiverband,1
CMBlu,1
Stadt für Kinder,2
uptodate,2
nextgen4bavaria,4
"Bayerischen Staatsministeriums für Wirtschaft, Landesentwicklung und Energie",35
Aktionsgruppe Rhön-Grabfeld,2
T.CON GmbH & Co,2
Verband Deutscher Betriebs- und Werksärzte,4
Landesbaudirektion Bayern,14
Forum für Energie und Bildung,2
Landessportbund Hessen,2
Ministerium für Regionalentwicklung,1
Georgische Kammerorchester Ingolstadt,4
jd,1
GRN,1
eTwinning,62
Bayerischen Beteiligungsgesellschaft mbH,3
Beratungsbüro Niederbayern,4
European Union,2
Wermerichshausen,2
Cybercrime Bayern,20
Staatliche Realschule Coburg I,8
e.V.,8
Allianz,45
ŚP,1
Technologie- und Förderzentrum im Kompetenzzentrum für Nachwachsende Rohstoffe,1
Bayerische Wirtschaftsministerium,43
Bayerische Staatsministerium für Digitale,2
merkur.de,4
Workshop-Software.de,1
Konferenz der Kultusminister,8
Committee for Children,6
Landesarbeitsgemeinschaft Theater und Film an,2
ag-a.bayern.de,3
VDB,3
Telefónica,3
Solidarnosc,1
ministerium für Digitales,2
Long-COVID-Netzwerk Bayern,11
NBG Multimedia,3
Nationale Lenkungsgruppe Impfen,6
Ämtern,4
bdb.mb-west.de,2
A.B,1
ufuq.de,20
Hans-Carossa-Gymnasium,2
Bayern Innovativ GmbH,99
BayLern,5
Lebenshilfe Landesverband,4
BL,2
BBA,2
Landratsamt Bad Tölz,2
Spielbankverwaltung,4
welterbe,4
Bundesverbandes der Deutschen Sicherheits- und Verteidigungsindustrie e.V,1
Industrie- und Handelskammer Nürnberg für Mittelfranken,8
EUREGIO EGRENSIS Arbeitsgemeinschaft Bayern e.V.,2
GP JOULE,42
wwa-don.bayern.de,2
Bayerischen Staatsministerium des Innern,12
Deutsche Bahn,50
KoKi – Netzwerk frühe Kindheit,2
KNE,2
Intelligente Vernetzte Systeme,152
Bayerischer Gärtnereiverband,2
Intralogistik-Unternehmen Jungheinrich,1
SvBF,1
KMBL,2
Dominicus-von-Linprun-Gymnasium Viechtach,6
ag-kelheim,2
gvbuero.de,1
Ministeriums für Ernährung,4
Bayer,8
MAN Truck & Bus,23
jv.bayern.deTel,4
familienst,2
Bayerischer Gemeindetag,6
Öffentlicher Gesundheitsdienst Bayern e.V,2
Bundesernährungsministeriums,2
Bund der Flussmeister Bayern e. V.,2
Familienbund der Katholiken in,4
Der Bürger Europas e. V.,2
Kaiser-Heinrich-Gymnasium Bamberg,3
Druck und Medien Bayern e.V,2
Trusted Electronics Bayern,2
Bayerischer Landkreistag,4
AdBK Nürnberg,29
FNI,2
Kompetenzstelle Elektromobilität Bayern,2
Bayerische Landesarbeitsgemeinschaft Impfen,2
AVBayFiG,1
ag-lf.bayern.de,4
Ernährung und Landwirtschaft,2
Institut für Mathematik,8
Akademie für Lehrerfortbildung und Personaldführung,1
KVB,19
TesTneT,1
Bayerische Landesunfallkasse,4
Sacha-Gymnasium Jakutsk,1
"Staatsministerium des Innern, für Sport und Inte-gration",2
CEJA,2
RISBY,10
Deutschland hilft,6
Bundesprogramm,2
StMELF,130
Lorenz GmbH,14
jvfg-cham.de,2
Prinzregententheater,4
Gemeinsam gegen Extremismus,2
Soziales,7
Hans-Leinberger-Gymnasium Landshut,2
simercator,1
ESKUSA GmbH,1
Strong,2
FIT,18
Natonal Trust for Places of Historic Interest or Natural Beauty,2
Berufsgenossenschaft für Arbeits- und Gesundheitsschutz,2
Weißer Ring e.V,2
fachlehrer.de,12
coburg.de,2
KC,2
ADVZ,2
Carl-von-Linde-Realschule,2
sta-ab.bayern.deDie,2
Andechser Molkerei Scheitz,1
N3H,1
PAFF,2
Landesstelle Glücksspielsucht in Bayern,2
OHB,5
Pflege und Prävention,13
Handels,4
Bündnisses für generalistische Pflegeausbildung,2
Kita-Verbund Don Bosco,2
Bayerische Industrie- und Handelskammertag e. V.,2
Internationale Gerichtshof,4
ja-peg.bayern.deHinweis,3
Kliniken St. Lukas GmbH,2
Deutsche SchülerAkademie,1
Copa,2
Tanzzentrale Nürnberg,2
LSFV.Bayern,4
IIMo,1
Pielmeier Automatisierungs GmbH & Co. KG,2
"Amt für Digitalisierung, Breitband und Vermessung Aschaffenburg",2
Cognitive Software Systems Engineering,3
Landesarbeitsgemeinschaft Integrationsfachdienst Bayern ifd e. V.,2
"Amt für Ernährung, Landwirtschaft und Forsten Kaufbeuren",2
ibi reasearch,3
Collegium Nürnberger Mundartdichter,7
Kultur am Schloß e.G,1
Bayerischem Wasserstoffbündnis,2
Berufsorientierung Bayern,2
Ausbildungsordnung Justiz,2
"Gesellschaft für Innovation, Technologie- und Wissenstransfer",2
Bayerischen Sportjugend Oberfranken,2
Bildungswerk der Bayerischen Wirtschaft,6
Manz,2
Thurmannsbang,1
ag-nea.bayern.de,3
MF2,2
BKM,2
Stadtmarketingpreis Bayern,2
FamFG,33
Arbeitsgruppe Bergwald,2
Bayerischen Industrie- und Handelskammertag e. V.,2
TNR,1
Bayerischen Jagdverband e. V.,2
internat-marktoberdorf.de,4
Kzenon,2
Homunculus,2
YPP,2
Bayerische Ministerialblatt,2
Security Network Munich,1
Präventionsstelle Islamismus,6
Stiftung Bayerische Gedenkstätten,4
HEG Energie GmbH & Co. KG,2
GemBek,2
MS TeamsPreis,1
Fach-Zentrum für Leichte Sprache,12
"Bayerisches Staatsministerium für Ernährung, Landwirtschaft",2
Bayerische Staatsministerium für Unterricht und Kultus,1
Frederik und Luca Stiftung gemeinnützige GmbH,2
Bayerischen Staatstheater,6
Bundesministeriums für Verkehr,2
FOS Aschaffenburg,16
Abwasserzweckverband München Ost,2
Ulm,2
SVF,4
Volkshochschulverband e.V,4
Alexander-von-Humboldt-RS,6
Highmed Agenda Bayern,16
MGK,1
THI,33
BKDR,4
SELPST,4
Corbis,4
Technische Universität München,97
STUDIS,2
lra-ebe.de,2
"Bayerisches Staatsministerium für Familie, Arbeit und Soziales",56
Europäische Einheit für justizielle Zusammenarbeit,2
Ecole normale supérieure Lettres et Sciences humaines Lyon,1
EUROPOL,2
DigitalPakt,42
BayernAtlas,46
Dyneon,4
Staatliche Realschule Waldsassen,8
Goethe Institut,1
Allianz Technology,8
HEIMerziehung,2
Bayerischen Verwaltungs-P,4
Verein(,2
Hochschule Nürtingen-Geißlingen,5
Fidelitas 1905 Lauf,2
Gymnasium Landschulheim Marquartstein,4
des Bayerischen Bäckereihandwerks,1
Der Deutsch-Russische Austausch,3
Institut für Topologische Isolatoren,1
Reservix,2
igw,2
Bundesministeriums für Gesundheit,13
Ostbayerische Technische Hochschule Amberg-Weiden,12
ARTHUR,36
Bayernportals,2
Marktoberdorf,6
Landesverbandes Singen und Musizieren in,2
Caritas Bayreuth,1
gvxl.de,1
Neuen Europäischen Bauhauses,1
Barbarossaschule,2
haveibeenpwned.com,4
Betterbyphone GmbH & Co.KG,2
Bavarian Green Data Center,4
VBEW,7
Internationalen Forschungsgemeinschaft zum vorbeugenden Hochwasserschutz,2
Henkel AG & Co,2
Greenpeace,1
Bundesverbands Deutscher Saatguterzeuger,1
Business Insider,6
DATEV eG,7
ANKERn,2
Zweckverband Verkehrsgemeinschaft Region Ingolstadt,2
Bundesanstalt für Immobilienaufgaben,2
Moody’s,4
Bayerischen Landes,2
Verein Freunde psychisch Behinderter e.V,2
NGT,6
LfA-Förderbank,1
Schule & Wir,2
Handelsverband Bayern e.V,2
EUREGIO EGRENSIS Arbeitsgemeinschaft Bayern e.V,2
starfruit publications,10
ag-noe.bayern.de,2
SAX.CERT,4
BGM,2
RS,8
ale-mfr.bayern.de,4
PHK,1
Verkehrsunternehmens-Verbund Mainfranken,2
Saal a.d.Donau,2
Hilfsorganisationen,2
Bayerischen Turnspiel-Verband,2
Europäische Akademie Bozen,2
Arbeitsgemeinschaft Oberfränkischer Feldgeschworenenvereinigungen,2
ZUG,2
für angewandte Wissenschaften,6
Amt für Ländliche Entwicklung Mittelfranken,5
Ministerien für Bau,2
Zentralen Antisemitismusbeauftragten,4
NewNormal,2
ag-dah.bayern.deHinweis,2
Universität Regensburg,35
BYLADEMMKontonummernFür,1
UK,3
Deutschen Universität für Verwaltungswissenschaften Speyer,12
JVA Erlangen,4
Fährmann & Knop,4
PickWerk,1
GmbH,112
lra-wue.bayern.de,2
und Sozialordnung,2
Synagoge Reichenbachstraße e.V.,1
lg-ke.bayern.de,1
Bavarian Ministry of the Interior,2
Schulkantine PiKant Münchberg,2
German House,2
Hightechagenda Bayern,4
MSR-Electronic GmbH,1
Bundesministeriums der Finanzen,6
Amt für Ländliche Entwicklung Unterfranken,8
MS NewMedia,4
ÖR,3
gmx.net,2
Guinness-Buch,2
Regionalen Einkaufszentrum,2
"Staatsministeriums für Bildung und Kultus, Wissenschaft und Kunst",22
Cathedral Masonry Works Bamberg,2
BSH GmbH & Co. KG,1
SeKo) Bayern,2
Musikschule,5
International Information Systems,4
Wehrmacht,4
Philharmonischen Rat,2
Nürnberger Versicherungsgruppe,2
Team Energiewende Bayern,85
LfSt,2
Erdinger Ringschluss,2
PQHD,8
Barcamp,2
Aktiengesellschaft für digitale Kommunikation,2
Gegenparteien,2
University of Alabama at Birmingham,5
CareNext,1
LGA Products GmbH,8
Amt für Digitalisierung und Prozessorganisation,6
Haus für Kinder Wartenberg,1
Staatliche Realschule Altötting,8
Siedlergemeinschaft Friedenfels,2
Hochschule für den Öffentlichen Dienst in Bayern,4
European Union Recovery Instrument,2
Landesverband der Jugendkunstschulen und Kulturpädagogischen Einrichtungen Bayern,2
KAS,6
Institut für Mikrosysteme und Festkörper-Technologien,3
BayBatt,11
PTFE,2
Handelsverband Rosenheim,2
mb-gym-opf.praktamt,4
ag-gap.bayern.deHinweis,2
RA,1
Gymnasium Stein,2
Herder-Gymnasium Forchheim,2
WTAZ,12
Klimabündnisses,2
Europäisches Patentamt,2
Landesdenkmalrat,1
mfr.bdb-gym.de,2
Strong!,2
DATEV,5
Sängerkreises Coburg-Kronach-Lichtenfels,2
Eltern-Werteinitiative,2
Bayerische Landesstelle für den Schulsport,2
DAI,8
Massachusetts Institute of Technology,1
Stadtmarketing Weiden e.V.,1
Fraunhofer Projektgruppe,2
Handwerkskammer Schwaben,1
hwk-oberfranken.de,4
Stiftung Kindergesundheit,17
wind18.de,2
TIATAS,2
SNG,1
Bayerische Hochschulzentrum für Lateinamerika,7
Staatliche Realschule Arnstorf,8
Deutschen Landkreistags,2
Tafel Bayern,8
IHK Würzburg-Schweinfurt MainfrankenVeranstaltungsort,1
Deutsche Rentenversicherung Nordbayern,2
AELF,172
GLAM,4
KKW Niederaichbach,2
Instituts für empirische Sozialforschung,6
Münchener Juristische Gesellschaft,4
ESchV,2
olg-n.bayern.deHinweis,3
Bildung,14
FSH Bayern,4
sta-in.bayern.de,5
BZKK,22
Bayerischen Universitäten,4
lsh-marquartstein.de,4
Bundesamts für Familie und zivilgesellschaftliche Aufgaben,4
EBI,8
Gisela-Realschule Passau-Niedernburg,2
sfz-aichach.de,4
Amts für Ernährung,12
Treffpunkt Ehrenamt,8
Gymnasium mit Schülerheim Pegnitz,4
WueStudy,2
BSJ,4
ZenVG Hof,15
Ausländer- und Integrationsbeirats Erlangen,6
Zollcon GmbH,2
einstieg.bayern,2
FinanzIT Bayern,10
Eichendorff-Mittelschule Erlangen,2
N2025,2
Institut für Jugendarbeit,6
Mobilfunkinitiative Bayern,2
Gesellschaft für Wirtschafts- und Tourismusentwicklung,2
WSE,2
JKFM,1
IG Metall,1
Institut für Germanistik,2
Wegesrand GmbH & Co. KG,4
Initiative München,1
Linken,2
Garten-,13
MNO,1
StMUV,273
RD,2
Stadtwerken München,9
BOS Weiden,8
Fleischerverbandes Bayerns,25
Foresight Academy,2
Bayerischen Forschungsallianz,2
Kulturhauptstadt,2
Erzbischöfliche Maria-Ward-Mädchenrealschule Traunstein-Sparz,8
Hanns-Seidel-Gymnasium Hösbach,3
GLÖZ7,5
Podigee GmbH,1
TOPONEO,2
"Bio-, Elektro- und Chemokatalyse",1
stark-bayern.de,2
DPJW,7
Landesseniorenvertretung Bayern,2
TH Rosenheim,18
DJH,6
ZUV,2
Verbandes,4
AlzChem,2
BayEUG,140
aVDDie,2
Tourist Information,4
Landesarbeitsgemeinschaft,14
Fördervereins Schwäbisches Jugendsinfonieorchester,2
Thalmässing,2
für den öffentlichen Dienst,4
Deutschland-ICOM,2
AMYNA e.V,8
BRK Kreisverbands,2
"Bayerischen Staatsministerium für Wirtschaft, Energie und Technologie",4
InStyle,2
CC,2
Bayerischen Landesamt für Statistik,65
BLM,33
Staatliche Realschule Haßfurt,10
Aus,2
Bayreuther Justiz,1
Bayerischen Landeszentrale für politische Bildungsarbeit,56
bayerischen Handwerkstages,1
Neue,8
FRKB,1
Verband Sonderpädagogik e. V.,1
RLFB Oberfranken,2
CrossCollaboration GbR,1
"Digitalisierung, Breitband und Vermessung",2
Hochschule München,168
sta-in.bayern.deoder,3
skywalk allgäu gemeinnützige GmbH,4
Geodateninfrastruktur Bayern,10
Bayerischen Rundfunks,65
Bibliothek Regensburg.de,2
Gymnasium Albertinum Coburg,2
Bayerischen Landesamt für Schulen,2
Realschule Heilig Kreuz Donauwörth,8
Südstärke Kartoffelliefergenossenschaft eG,1
Sonderkommission Schwerer Steuerbetrug,4
PantherMedia,10
TSV Neudrossenfeld,2
BYLADEMMXXX,9
Musisches,3
Landesvereinigung Gartenbau Bayern,3
Ministry of the Interior,8
MoWaS,2
MINT-Netz Bayern,1
Deutschen Rentenversicherung,14
Psychosoziale Arbeitsgemeinschaft,1
Ausschuss für Landwirtschaft und ländliche Entwicklung,10
Europäischen Forschungsrats,35
LfU,94
Universitätsklinikum,2
Alkohol,2
BikeKitchen,2
Landesnetzwerk der bayerischen Mehrgenerationenhäuser,2
JOX,1
Girl,1
Helmholtz-Instituts,1
Landesbeirats für Familienfragen,2
AVISO,2
Gesetz zur Kooperation und Information im Kinderschutz,2
Landesbeirat Holz Bayern e.V,2
Bayerischen Journalistenverbands,2
Bundesministerium für Gesundheit,6
Schule des Landkreises,8
